LFPidx,channelN,session,sessionName,channelNames,cortexFlag,site,sitelabel,laminarFlag,depth,monkeyFlag,monkeyName,baseline_200_pBurst,target_200_pBurst,stopping_baseline_canceled,stopping_baseline_noncanc,stopping_baseline_nostop,stopping_ssd_canceled,stopping_ssd_noncanc,stopping_ssd_nostop,stopping_canceledBurstTime,stopping_noncanceledBurstTime,stopping_nostopBurstTime,stopping_canceledBurstOnset,stopping_noncanceledBurstOnset,stopping_nostopBurstOnset,stopping_canceledBurstOffset,stopping_noncanceledBurstOffset,stopping_nostopBurstOffset,stopping_canceledBurstDuration,stopping_noncanceledBurstDuration,stopping_nostopBurstDuration,stopping_canceledBurstVolume,stopping_noncanceledBurstVolume,stopping_nostopBurstVolume,stopping_canceledBurstFreq,stopping_noncanceledBurstFreq,stopping_nostopBurstFreq,error_noncanceled_pBurst,error_nostop_pBurst,error_noncanceledBurstTime,error_nostopBurstTime,error_noncanceledBurstOnset,error_nostopBurstOnset,error_noncanceledBurstOffset,error_nostopBurstOffset,error_noncanceledBurstDuration,error_nostopBurstDuration,error_noncanceledBurstVolume,error_nostopBurstVolume,error_noncanceledBurstFreq,error_nostopBurstFreq
296,9,16,eulsef20120912c-01,AD25,1,1,p1,1,2,0,Euler,0.248073959938367,0.179506933744222,0.0781758957654723,0.140939597315436,0.117416829745597,0.0488599348534202,0.0469798657718121,0.0391389432485323,46.3809523809524,35.8571428571429,40.6818181818182,-130.238095238095,-93.2857142857143,-132.681818181818,143.142857142857,118.857142857143,120.636363636364,273.380952380952,212.142857142857,253.318181818182,145611846131.169,133414611117.145,135484065624.821,24.2857142857143,25.8571428571429,27.3636363636364,0.503355704697987,0.348336594911937,479.897435897436,465.537190082645,-159.495726495727,-134.148760330579,207.888888888889,150.409090909091,367.384615384615,284.557851239669,419624033680.383,183968539794.932,25.4102564102564,25.1446280991736
297,10,16,eulsef20120912c-01,AD26,1,1,p1,1,3,0,Euler,0.312018489984592,0.23497688751926,0.107491856677524,0.12751677852349,0.12720156555773,0.0977198697068404,0.0805369127516778,0.060665362035225,46.4054054054054,36.5,39.9444444444444,-144.72972972973,-114.5,-141.972222222222,114.675675675676,210.833333333333,118.166666666667,259.405405405405,325.333333333333,260.138888888889,163601283578.072,166160052845.337,152995473508.731,23.5405405405405,24.8333333333333,26.5555555555556,0.630872483221476,0.409001956947162,465.72,466.331189710611,-154.06,-131.543408360129,213.426666666667,152.745980707395,367.486666666667,284.289389067524,395316648538.409,194098860638.08,25.6933333333333,25.0128617363344
298,11,16,eulsef20120912c-01,AD27,1,1,p1,1,4,0,Euler,0.392912172573189,0.321263482280431,0.179153094462541,0.147651006711409,0.158512720156556,0.140065146579805,0.100671140939597,0.086105675146771,52.5535714285714,45,37.8615384615385,-136.571428571429,-135.714285714286,-166.630769230769,129.214285714286,153,133.892307692308,265.785714285714,288.714285714286,300.523076923077,156130501694.999,137189993753.102,169093654230.863,24.1428571428571,22.0952380952381,23.6153846153846,0.704697986577181,0.504892367906067,464.308176100629,464.261780104712,-145.974842767296,-121.437172774869,175.308176100629,135.706806282723,321.283018867925,257.143979057592,335280261369.618,162104635927.617,25.0566037735849,23.8167539267016
299,12,16,eulsef20120912c-01,AD28,1,1,p1,1,5,0,Euler,0.35824345146379,0.268104776579353,0.172638436482085,0.114093959731544,0.154598825831703,0.117263843648208,0.0671140939597315,0.0626223091976517,46.0769230769231,49.0833333333333,41.3142857142857,-141.512820512821,-108.416666666667,-130.314285714286,131.410256410256,105.333333333333,135.085714285714,272.923076923077,213.75,265.4,167518498064.163,119529207533.059,160321376520.36,24.0512820512821,23.8333333333333,24.2,0.677852348993289,0.432485322896282,481.591836734694,460.282958199357,-131.646258503401,-125.768488745981,186.809523809524,142.215434083601,318.455782312925,267.983922829582,349580694089.067,173706585752.574,25.578231292517,24.7041800643087
300,13,16,eulsef20120912c-01,AD29,1,1,p1,1,6,0,Euler,0.317411402157165,0.234206471494607,0.149837133550489,0.134228187919463,0.13894324853229,0.0846905537459283,0.100671140939597,0.0587084148727984,48.0294117647059,57.2352941176471,39.2051282051282,-161.470588235294,-186,-161.051282051282,130.470588235294,125.470588235294,156.461538461538,291.941176470588,311.470588235294,317.51282051282,197473473336.191,166642570342.932,198784080175.09,23.6176470588235,23.3529411764706,22.9230769230769,0.610738255033557,0.356164383561644,488.460992907801,457.50193050193,-142.624113475177,-131.254826254826,197.709219858156,160.324324324324,340.333333333333,291.579150579151,312305996714.492,190733392821.55,25.4609929078014,24.8648648648649
301,14,16,eulsef20120912c-01,AD30,1,1,p1,1,7,0,Euler,0.293528505392912,0.250385208012327,0.127035830618893,0.147651006711409,0.12720156555773,0.0814332247557003,0.087248322147651,0.0665362035225049,46.027027027027,50.5263157894737,46.3863636363636,-141.972972972973,-146.631578947368,-136.227272727273,138.054054054054,136.578947368421,135.545454545455,280.027027027027,283.210526315789,271.772727272727,170880879842.632,154522499468.17,172951085268.066,22.0540540540541,21.6842105263158,22,0.550335570469799,0.342465753424658,496.949579831933,438.435897435897,-148.798319327731,-121.918803418803,196.823529411765,160.632478632479,345.621848739496,282.551282051282,427778627083.025,172702385387.413,25.2016806722689,25.4957264957265
302,15,16,eulsef20120912c-01,AD31,1,1,p1,1,8,0,Euler,0.263482280431433,0.23728813559322,0.104234527687296,0.147651006711409,0.101761252446184,0.0846905537459283,0.0402684563758389,0.0645792563600783,41.4615384615385,47.7,34.1794871794872,-136.461538461538,-100.4,-123.589743589744,150.846153846154,125.4,162.615384615385,287.307692307692,225.8,286.205128205128,186132259417.31,179624798854.538,165759645967.415,22.2692307692308,23.8,21.7179487179487,0.536912751677852,0.346379647749511,490.904347826087,451.515418502203,-152.017391304348,-130.418502202643,198.339130434783,159.506607929515,350.35652173913,289.925110132159,439301388304.073,180982960832.157,25.0608695652174,25.8105726872247
303,16,16,eulsef20120912c-01,AD32,1,1,p1,1,9,0,Euler,0.234206471494607,0.238058551617874,0.107491856677524,0.134228187919463,0.10958904109589,0.0749185667752443,0.0536912751677852,0.050880626223092,38.90625,53,39.1153846153846,-159.375,-150.8,-134.769230769231,173.8125,224.4,112.538461538462,333.1875,375.2,247.307692307692,183178351825.336,223724401812.612,160679757858.417,20.59375,21.6,22.1923076923077,0.536912751677852,0.348336594911937,498.871559633028,461.248927038627,-152.440366972477,-128.673819742489,222.853211009174,140.502145922747,375.293577981651,269.175965665236,551624168618.56,166667184420.855,24.7339449541284,25.7210300429185
304,17,16,eulsef20120912c-01,AD33,1,1,p1,1,10,0,Euler,0.228043143297381,0.205701078582435,0.0977198697068404,0.154362416107383,0.107632093933464,0.0488599348534202,0.0201342281879195,0.0410958904109589,45.0555555555556,58,43.88,-147.833333333333,-138.666666666667,-131.68,163.555555555556,492.333333333333,151.84,311.388888888889,631,283.52,190051539166.436,255521776509.752,172692721739.75,19.3333333333333,23.3333333333333,20.4,0.543624161073825,0.311154598825832,501.283185840708,471.085308056872,-169.486725663717,-125.905213270142,229.389380530973,147.81990521327,398.87610619469,273.725118483412,599063335725.209,177411046442.721,24.646017699115,25.218009478673
305,18,16,eulsef20120912c-01,AD34,1,1,p1,1,11,0,Euler,0.217257318952234,0.198767334360555,0.0846905537459283,0.140939597315436,0.105675146771037,0.0651465798045603,0.0134228187919463,0.0352250489236791,45.05,25.5,48.4615384615385,-131.55,-206.5,-155.846153846154,206.55,71,163.538461538462,338.1,277.5,319.384615384615,203433888906.795,153564786985.514,188254634298.46,19.2,28.5,22.1153846153846,0.442953020134228,0.289628180039139,496.505376344086,465.565445026178,-147.440860215054,-132.759162303665,241.741935483871,149.51832460733,389.182795698925,282.277486910995,564186358018.186,182750572203.999,24.7096774193548,25.4973821989529
306,19,16,eulsef20120912c-01,AD35,1,1,p1,1,12,0,Euler,0.182588597842835,0.163328197226502,0.0846905537459283,0.12751677852349,0.0704500978473581,0.0488599348534202,0.0134228187919463,0.0215264187866928,43,71.75,39.5882352941176,-172.266666666667,-242,-188.882352941176,166.266666666667,153.75,175,338.533333333333,395.75,363.882352941176,200942653703.71,181976298380.443,237044044595.807,19.6666666666667,18.25,20.2941176470588,0.409395973154362,0.244618395303327,500.925925925926,469.896341463415,-163.111111111111,-124.75,226.530864197531,167.914634146341,389.641975308642,292.664634146341,524471108691.601,181749875757.697,24.3456790123457,25.0609756097561
307,20,16,eulsef20120912c-01,AD36,1,1,p1,1,13,0,Euler,0.0993836671802773,0.106317411402157,0.0390879478827362,0.0536912751677852,0.0469667318982387,0.0260586319218241,0,0.0215264187866928,44.3,NaN,35.6363636363636,-146,NaN,-125.818181818182,129.2,NaN,187.636363636364,275.2,NaN,313.454545454545,170422350465.008,NaN,220366692074.109,18.6,NaN,19.2727272727273,0.275167785234899,0.142857142857143,514.04,467.855421686747,-138.8,-121.144578313253,257.12,163.277108433735,395.92,284.421686746988,568634539408.991,167933193760.387,24.64,24.8313253012048
308,21,16,eulsef20120912c-01,AD37,1,1,p1,1,14,0,Euler,0.0963020030816641,0.100154083204931,0.0390879478827362,0.0402684563758389,0.0391389432485323,0.0162866449511401,0,0.0117416829745597,28,NaN,36.5,-194.428571428571,NaN,-151.166666666667,121,NaN,259.166666666667,315.428571428571,NaN,410.333333333333,210531084497.438,NaN,403093197041.446,18.8571428571429,NaN,18.5,0.261744966442953,0.144814090019569,514.697674418605,494.258426966292,-150.720930232558,-117.898876404494,300.093023255814,171.011235955056,450.813953488372,288.910112359551,714706575915.143,175017525571.881,24.4651162790698,25.2921348314607
309,22,16,eulsef20120912c-01,AD38,1,1,p1,1,15,0,Euler,0.088597842835131,0.0816640986132511,0.0358306188925081,0.0469798657718121,0.0410958904109589,0.00651465798045603,0.0134228187919463,0.0117416829745597,39.8333333333333,41,29.3333333333333,-150,-122.5,-151.333333333333,151.333333333333,235.5,215.5,301.333333333333,358,366.833333333333,202746810300.997,163028278916.306,352904830819.11,19.5,15,18.3333333333333,0.281879194630872,0.131115459882583,526.235294117647,489.948051948052,-149.352941176471,-127.324675324675,274.843137254902,148.896103896104,424.196078431373,276.220779220779,542772922894.256,157960671772.752,24.2745098039216,25.025974025974
310,23,16,eulsef20120912c-01,AD39,1,1,p1,1,16,0,Euler,0.0670261941448382,0.0685670261941448,0.0390879478827362,0.0335570469798658,0.0371819960861057,0.00977198697068404,0.00671140939597315,0.00587084148727984,34.2,7,37.3333333333333,-217.8,-91,-150.666666666667,175.8,102,158.666666666667,393.6,193,309.333333333333,300967567274.121,182808256965.735,462246917635.189,16.6,15,17.6666666666667,0.221476510067114,0.0821917808219178,510.868421052632,465.255813953488,-143.289473684211,-136.395348837209,256.921052631579,136.06976744186,400.210526315789,272.46511627907,641467587929.251,147401717230.622,24.7631578947368,24.5813953488372
311,24,16,eulsef20120912c-01,AD40,1,1,p1,1,17,0,Euler,0.0662557781201849,0.063944530046225,0.0325732899022801,0.0134228187919463,0.0313111545988258,0.0130293159609121,0,0.00978473581213307,37.25,NaN,40,-151.5,NaN,-142,124.5,NaN,171.6,276,NaN,313.6,225805975111.296,NaN,341784971557.631,18,NaN,17.6,0.208053691275168,0.0704500978473581,536.025,478.90243902439,-161.05,-129.634146341463,338.85,199.341463414634,499.9,328.975609756098,743217523933.312,176307359141.148,24.15,25.4878048780488
312,9,17,eulsef20120913c-01,AD25,1,1,p1,1,1,0,Euler,0.0548048048048048,0.048048048048048,0.0101351351351351,0.0289855072463768,0.0306345733041575,0.0202702702702703,0.0144927536231884,0.0131291028446389,55.8333333333333,61,42.7777777777778,-151.666666666667,-107.5,-150.111111111111,133.333333333333,76.5,135,285,184,285.111111111111,152040793474.257,97797742765.1724,149679666737.402,25.1666666666667,26.5,27.6666666666667,0.253623188405797,0.118161925601751,515.418181818182,480.47619047619,-160.6,-143.904761904762,320.472727272727,156.412698412698,481.072727272727,300.31746031746,660752722133.578,190026310755.524,24.7818181818182,27.047619047619
313,10,17,eulsef20120913c-01,AD26,1,1,p1,1,2,0,Euler,0.126876876876877,0.102852852852853,0.0439189189189189,0.0797101449275362,0.050328227571116,0.0101351351351351,0.0217391304347826,0.0328227571115974,63,33.3333333333333,45.6666666666667,-81.3333333333333,-130,-139.277777777778,146.333333333333,303,128.055555555556,227.666666666667,433,267.333333333333,96060088666.5937,331876988877.113,158837685981.542,28.6666666666667,25,26.7222222222222,0.463768115942029,0.242888402625821,465.934782608696,482.304964539007,-147.163043478261,-154.375886524823,216.95652173913,176.326241134752,364.119565217391,330.702127659574,477661108917.5,235419059426.43,25.1195652173913,26.1560283687943
314,11,17,eulsef20120913c-01,AD27,1,1,p1,1,3,0,Euler,0.341591591591592,0.283783783783784,0.125,0.0942028985507246,0.153172866520788,0.108108108108108,0.072463768115942,0.109409190371991,49.9333333333333,30.5,50.5671641791045,-187.4,-100.416666666667,-126.970149253731,187,153.5,136.149253731343,374.4,253.916666666667,263.119402985075,239354063307.621,197087007548.691,161671464107.154,21.3555555555556,24.0833333333333,24.1044776119403,0.731884057971015,0.49671772428884,462.449367088608,464.277611940299,-149.772151898734,-135.982089552239,190.670886075949,158.041791044776,340.443037974684,294.023880597015,389547412119.319,218601751321.689,25.0126582278481,24.3880597014925
315,12,17,eulsef20120913c-01,AD28,1,1,p1,1,4,0,Euler,0.403903903903904,0.343093093093093,0.182432432432432,0.144927536231884,0.203501094091904,0.138513513513514,0.072463768115942,0.0962800875273523,47.3934426229508,45,42.8684210526316,-155.065573770492,-115.466666666667,-133.684210526316,137.196721311475,176.133333333333,141.447368421053,292.262295081967,291.6,275.131578947368,198865252889.771,193648693093.044,180661559762.243,23.1639344262295,27.1333333333333,24.7763157894737,0.72463768115942,0.514223194748359,457.137142857143,457.64247311828,-143.56,-135.067204301075,199.062857142857,153.266129032258,342.622857142857,288.333333333333,393098391841.441,209920544399.456,24.6342857142857,24.3736559139785
316,13,17,eulsef20120913c-01,AD29,1,1,p1,1,5,0,Euler,0.41966966966967,0.342342342342342,0.172297297297297,0.130434782608696,0.199124726477024,0.108108108108108,0.130434782608696,0.087527352297593,43.3953488372093,47.15,35.6716417910448,-146.744186046512,-111.2,-128.059701492537,124.372093023256,128.35,126.955223880597,271.116279069767,239.55,255.014925373134,169192593006.704,180415379839.259,152512999758.843,23.6046511627907,24.1,24.2388059701493,0.746376811594203,0.531728665207877,462.238095238095,456.414835164835,-135.720238095238,-138.07967032967,161.928571428571,164.156593406593,297.64880952381,302.236263736264,295486299668.495,226989833511.494,24.8630952380952,24.4423076923077
317,14,17,eulsef20120913c-01,AD30,1,1,p1,1,6,0,Euler,0.381381381381381,0.350600600600601,0.131756756756757,0.115942028985507,0.170678336980306,0.0912162162162162,0.108695652173913,0.100656455142232,39.3617021276596,46.8421052631579,34.0967741935484,-154.446808510638,-153.157894736842,-128.403225806452,131.744680851064,134.526315789474,114.951612903226,286.191489361702,287.684210526316,243.354838709677,189595442847.015,193547997890.683,148661013694.949,23.8723404255319,22.3684210526316,24.1774193548387,0.63768115942029,0.466083150984683,471.740458015267,455.701587301587,-140.36641221374,-126.736507936508,184.450381679389,139.64126984127,324.81679389313,266.377777777778,362265248534.969,202220054049.944,25.4427480916031,25.2253968253968
318,15,17,eulsef20120913c-01,AD31,1,1,p1,1,7,0,Euler,0.273273273273273,0.325825825825826,0.121621621621622,0.101449275362319,0.12253829321663,0.0844594594594595,0.13768115942029,0.087527352297593,36.7272727272727,39.52,39.6730769230769,-180.090909090909,-154.68,-140.076923076923,148.568181818182,117.88,149.807692307692,328.659090909091,272.56,289.884615384615,219359140105.022,188786305646.134,181741457474.638,21.7954545454545,22.68,23.5769230769231,0.550724637681159,0.385120350109409,476.384615384615,455.982832618026,-145.769230769231,-129.278969957082,227.855769230769,132.37339055794,373.625,261.652360515021,474413115096.043,183585866373.968,24.8269230769231,25.6909871244635
319,16,17,eulsef20120913c-01,AD32,1,1,p1,1,8,0,Euler,0.312312312312312,0.343093093093093,0.125,0.0869565217391304,0.115973741794311,0.0878378378378378,0.101449275362319,0.0765864332603939,35.804347826087,46.9090909090909,39.780487804878,-151.891304347826,-114.136363636364,-136.219512195122,157.130434782609,141,137.463414634146,309.021739130435,255.136363636364,273.682926829268,220257626696.891,158278379464.736,168823819012.404,22.2608695652174,23.6363636363636,23.9756097560976,0.601449275362319,0.474835886214442,478.552,460.117263843648,-132.416,-125.99348534202,201.024,135.579804560261,333.44,261.57328990228,415564639705.441,194057694535.414,24.752,25.114006514658
320,17,17,eulsef20120913c-01,AD33,1,1,p1,1,9,0,Euler,0.244744744744745,0.256756756756757,0.10472972972973,0.0942028985507246,0.113785557986871,0.0608108108108108,0.0434782608695652,0.0525164113785558,40.4193548387097,42.5,40.28125,-150.612903225806,-169.5,-182,147.935483870968,126.666666666667,125.4375,298.548387096774,296.166666666667,307.4375,240938796146.66,195009387386.306,157418882248.907,21.258064516129,20,22.71875,0.485507246376812,0.463894967177243,483.072916666667,467.839857651246,-135.145833333333,-123.70462633452,216.979166666667,148.380782918149,352.125,272.085409252669,542855949608.367,185627307433.616,24.1354166666667,25.153024911032
321,18,17,eulsef20120913c-01,AD34,1,1,p1,1,10,0,Euler,0.225975975975976,0.25975975975976,0.0844594594594595,0.0869565217391304,0.111597374179431,0.0675675675675676,0.072463768115942,0.0525164113785558,34.6071428571429,47,30.6153846153846,-164.178571428571,-150.9,-124.5,194.5,186.2,134.115384615385,358.678571428571,337.1,258.615384615385,283664967287.77,218944083667.122,168262968341.226,19.9285714285714,20.1,22.1153846153846,0.5,0.417943107221007,494.489795918367,470.202247191011,-131.908163265306,-132.456928838951,196.510204081633,158.883895131086,328.418367346939,291.340823970037,460797173947.325,207375962650.508,24.1734693877551,24.5842696629213
